Hugo_Symbol,mean,sd
LZTFL1,7.476873,0.5603275
LZTR1,9.241143,0.45722857
LZTS1,6.4175563,0.42884287
LZTS2,6.9664397,0.34097862
M6PR,8.780127,0.443386
MAB21L1,5.473552,0.16755618
MAB21L2,5.4405837,0.15292293
MACC1,5.315763,0.13570787
MACF1,8.969364,0.47837877
MACROD1,7.07908,0.5944774
MACROD2,5.3960767,0.17141639
MAD1L1,6.517743,0.3652121
MAD2L1,7.663238,0.8890517
MAD2L1BP,6.8517127,0.4978849
MAD2L2,9.250591,0.48944113
MADCAM1,5.3878665,0.13187142
MADD,6.683094,0.3888339
MAEA,6.5587397,0.42518607
MAEL,5.4370613,0.5757092
MAF,7.328647,0.62237513
MAF1,7.3828626,0.4280636
MAFA,7.765665,0.91220534
MAFB,9.1115675,0.71834004
MAFF,6.811739,0.41105902
MAFG,6.226991,0.32627556
MAFK,5.494597,0.17153092
MAG,5.773365,0.5104359
MAGEA1,5.5463996,0.60362196
MAGEA10,5.4174814,0.5341917
MAGEA11,5.503296,0.24927914
MAGEA12,5.7261624,0.27974635
MAGEA2,5.262678,0.18420625
MAGEA3,5.4944863,0.21166947
MAGEA4,5.4163375,0.5372197
MAGEA6,5.6480556,0.50519335
MAGEA8,5.338199,0.5412382
MAGEA9B,5.4388275,0.41973278
MAGEB1,5.247188,0.15351047
MAGEB10,5.326528,0.15740868
MAGEB16,5.4035325,0.1359296
MAGEB18,5.342318,0.14269908
MAGEB2,5.4160023,0.18078806
MAGEB3,5.5035233,0.18919836
MAGEB4,5.4303613,0.20636782
MAGEB6,5.407124,0.14627488
MAGEC1,5.4395056,0.271471
MAGEC2,5.4902325,0.28216845
MAGEC3,5.251635,0.14778635
MAGED1,9.9525175,0.6884617
MAGED2,8.541646,0.9081441
MAGED4,5.653857,0.29924002
MAGED4B,5.680669,0.12436018
MAGEE1,6.955279,0.48762497
MAGEE2,5.277972,0.13085134
MAGEF1,6.2143083,0.3612274
MAGEH1,6.323602,0.4048104
MAGEL2,6.236237,0.21242677
MAGI1,5.814555,0.30642503
MAGI2,5.323901,0.216788
MAGI3,5.496035,0.19275708
MAGIX,5.556903,0.19379185
MAGOH,6.872691,0.42226198
MAGOHB,5.708773,0.2823341
MAGT1,10.009438,0.6844225
MAK,5.672866,0.30165812
MAK16,7.0707593,0.5422074
MAL,6.3541365,0.86972064
MAL2,9.503145,0.9832571
MALL,7.0468755,0.8388658
MALT1,6.5803094,0.3699356
MAMDC2,6.4456587,0.7393306
MAMDC4,5.886194,0.28860855
MAML1,6.604405,0.3062341
MAML2,5.599363,0.19489107
MAML3,5.3740106,0.21864407
MAMLD1,5.941639,0.47553992
MAMSTR,5.8996854,0.3283392
MAN1A1,7.616005,0.47796404
MAN1A2,6.636859,0.3026987
MAN1B1,9.216879,0.41864306
MAN1C1,7.1101384,0.7424007
MAN2A1,8.035711,0.5964826
MAN2A2,6.2589493,0.3667725
MAN2B1,7.587302,0.48581398
MAN2B2,8.593306,0.5194842
MAN2C1,7.479705,0.46810615
MANBA,8.183986,0.51980764
MANBAL,7.725112,0.466404
MANEA,6.590723,0.39145112
MANEAL,5.672285,0.35834235
MANF,10.80552,0.4319667
MANSC1,6.6079826,0.62314755
MAOA,7.596771,1.3500588
MAOB,6.704353,1.0916923
MAP1A,6.8666453,0.5085022
MAP1B,7.1020064,0.7029474
MAP1LC3A,9.659766,0.6951786
MAP1LC3B,8.486141,0.39108533
MAP1LC3C,5.572911,0.22903295
MAP1S,7.6544914,0.37347028
MAP2,5.603534,0.42767107
MAP2K1,8.212908,0.4193452
MAP2K2,9.041034,0.45939374
MAP2K3,7.811345,0.48473886
MAP2K4,7.655325,0.5832565
MAP2K5,6.987941,0.31004506
MAP2K6,5.650243,0.3071155
MAP2K7,6.3168893,0.38769215
MAP3K1,8.837744,0.75594527
MAP3K10,5.4216857,0.18561971
MAP3K11,7.8413315,0.41461223
MAP3K12,6.1025515,0.3123508
MAP3K13,6.0659,0.3871073
MAP3K14,6.171271,0.31103307
MAP3K15,5.4151473,0.1421634
MAP3K2,7.3533077,0.44398606
MAP3K3,6.5905476,0.29042932
MAP3K4,7.926562,0.41017964
MAP3K5,6.982781,0.5374615
MAP3K6,8.344193,0.58812845
MAP3K7,8.136279,0.41070655
MAP3K8,6.8600235,0.62766945
MAP3K9,5.6602216,0.2529656
MAP4,6.2077527,0.41639054
MAP4K1,7.207703,0.8244572
MAP4K2,8.824696,0.48534563
MAP4K3,6.6317334,0.37003282
MAP4K4,7.1099586,0.44460148
MAP4K5,7.690374,0.40991598
MAP6,5.6784415,0.29885963
MAP6D1,7.089738,0.67410994
MAP7,8.368299,0.7781484
MAP7D1,9.9079275,0.39285684
MAP7D2,5.359308,0.3628461
MAP7D3,5.5287786,0.17966218
MAP9,5.4955835,0.19288507
MAPK1,7.0552435,0.45704237
MAPK10,6.274256,0.6382381
MAPK11,5.6478734,0.2008353
MAPK12,5.775714,0.31186107
MAPK13,9.220696,0.64174265
MAPK14,5.658666,0.2746629
MAPK15,6.1658554,0.6230667
MAPK1IP1L,7.959911,0.39855057
MAPK3,8.965673,0.46550173
MAPK4,5.78841,0.3717793
MAPK6,8.146574,0.49891675
MAPK7,7.0585318,0.3681279
MAPK8,5.373303,0.1542743
MAPK8IP1,6.0733047,0.6122904
MAPK8IP1P2,5.75756,0.154789
MAPK8IP2,6.1334023,0.634495
MAPK8IP3,8.124539,0.6443505
MAPK9,8.105568,0.5195565
MAPKAP1,6.7635293,0.4502251
MAPKAPK2,7.423777,0.47692496
MAPKAPK3,9.222585,0.44912592
MAPKAPK5,7.7761006,0.43628052
MAPKBP1,6.005196,0.27082333
MAPRE1,10.15193,0.4066004
MAPRE2,8.305873,0.6000108
MAPRE3,7.194547,0.51474595
MAPT,8.059624,1.5869818
MAPT-IT1,5.3972015,0.13575305
MARCHF1,5.8530297,0.39981458
MARCHF11,5.542288,0.27704057
MARCHF2,6.203209,0.37832135
MARCHF3,6.835614,0.6863308
MARCHF4,5.437665,0.44877556
MARCHF6,9.4169,0.8502393
MARCHF9,5.5150123,0.17508785
MARCKS,10.877244,0.6890907
MARCKSL1,10.919989,0.6399738
MARCO,5.8923826,0.86238724
MARK1,6.1094904,0.42143908
MARK2,7.1607676,0.5057194
MARK2P21,5.3871064,0.12765026
MARK3,6.7243857,0.25913054
MARK4,5.5703535,0.24542658
MARS2,6.327537,0.33537972
MARVELD2,7.1712527,0.6482396
MARVELD3,7.3693156,0.62839085
MAS1,5.5251637,0.17942289
MAS1L,5.4167495,0.14067335
MASP1,5.36444,0.1543325
MASP2,5.183639,0.14118584
MAST1,5.4262714,0.29655084
MAST2,5.9428124,0.25651455
MAST3,7.2767367,0.41923904
MAST4,6.6526713,0.65837926
MASTL,6.5826697,0.4543789
MAT1A,5.347041,0.2595037
MAT2A,11.358823,0.45237204
MAT2B,6.149412,0.41280338
MATK,6.6256456,0.7622388
MATN1,5.328446,0.22650559
MATN2,7.4601336,1.047562
MATN3,6.6300344,0.878263
MATN4,5.2991347,0.15037654
MATR3,7.52651,0.5557304
MAVS,5.8786187,0.22574504
MAX,6.1348677,0.4069678
MAZ,6.6930547,0.3995008
MB,8.124673,0.95258385
MBD1,6.75145,0.3253777
MBD2,6.5739284,0.41480097
MBD3,6.6543794,0.3477655
MBD3L1,5.3003936,0.12834914
MBD3L2,5.462155,0.14794311
MBD4,9.796146,0.7000176
MBD5,5.8347664,0.1752617
MBD6,8.995017,0.6332196
MBIP,6.6299453,0.45535952
MBL1P,5.698757,0.23655285
MBL2,5.298498,0.13773957
MBLAC1,5.660026,0.21593733
MBLAC2,5.802636,0.32525668
MBNL1,7.3222575,0.50180537
MBNL2,6.8000364,0.7014608
MBNL3,6.2068787,0.45200655
MBOAT1,7.7242007,0.7107769
MBOAT2,6.6674676,0.5798048
MBOAT7,7.935084,0.6234372
MBP,8.161648,0.7158839
MBTPS1,9.342105,0.44381
MBTPS2,7.1101513,0.39864817
MC1R,7.216592,0.60465
MC2R,5.2227683,0.13307679
MC3R,5.2506037,0.13315248
MC4R,5.324894,0.12927343
MC5R,5.290606,0.17794374
MCAM,5.526994,0.19895594
MCAT,7.0201287,0.4461837
MCC,5.7213254,0.22500569
MCCC1,8.4611635,0.5492676
MCCC2,6.7850285,0.7194663
MCCD1,5.5930104,0.33200145
MCEE,8.754019,0.4830862
MCF2,5.3406553,0.16002491
MCF2L,5.36645,0.12435001
MCF2L2,5.4219456,0.14551836
MCFD2,7.6258864,0.3558792
MCHR1,5.370887,0.15993221
MCHR2,5.681695,0.23840813
MCL1,7.319316,0.6916448
MCM10,6.8483057,0.8107173
MCM2,7.7050133,0.71832377
MCM3,8.125728,0.5160814
MCM3AP,8.829908,0.4624192
MCM4,8.55343,0.78292733
MCM5,7.640498,0.55898654
MCM6,9.500126,0.5951434
MCM7,10.176753,0.64233947
MCM8,10.857818,0.6897904
MCM9,6.23462,0.24504095
MCOLN1,7.8138695,0.41611165
MCOLN2,7.1865187,0.77137554
MCOLN3,6.0994096,0.5736386
MCPH1,6.2964168,0.2724713
MCRS1,6.2613363,0.3603121
MCTP1,5.8660464,0.31009308
MCTP2,5.3534455,0.19545221
MCTS1,6.732268,0.74503684
MDC1,7.794469,0.36715534
MDFI,5.672435,0.29961714
MDFIC,6.3103633,0.42912728
MDGA1,5.719498,0.25544438
MDGA2,5.3981485,0.16615933
MDH1,11.078159,0.45206648
MDH1B,5.5377703,0.22159377
MDH2,12.328634,0.4036363
MDK,10.827743,1.0324082
MDM1,5.915081,0.23893028
MDM2,5.6734967,0.23502555
MDM4,6.2442713,0.3676771
MDN1,5.8262963,0.25865567
MDP1,7.672511,0.5202122
ME1,6.3544374,0.6822127
ME2,7.252664,0.5933256
ME3,6.9998846,0.7450229
MEA1,8.448209,0.33549282
MEAF6,6.83586,0.39524153
MECOM,7.423907,0.6085749
MECP2,6.495443,0.4771762
MECR,6.021322,0.27143925
MED1,7.079134,0.7786722
MED10,8.700495,0.42384472
MED11,5.7697673,0.1863755
MED12,7.105475,0.33817995
MED12L,5.3226943,0.1291062
MED13,5.4702315,0.18918729
MED13L,6.3440776,0.43093702
MED14,5.382968,0.13188857
MED15,6.377776,0.35174936
MED16,8.881065,0.46904293
MED17,5.9317217,0.22545446
MED18,5.4724517,0.18310225
MED19,8.374097,0.43998793
MED20,9.149032,0.3793093
MED21,5.604206,0.3287966
MED22,8.730134,0.378689
MED23,6.931996,0.4429118
MED24,8.078331,0.8796091
MED25,7.891998,0.4568066
MED26,6.2730436,0.25638965
MED27,6.316523,0.3937398
MED28,8.248614,0.39276004
MED29,8.2951975,0.4101345
MED30,8.561645,0.6800097
MED31,5.3718867,0.16605285
MED4,7.7090607,0.42329916
MED6,8.959359,0.33216187
MED7,7.239725,0.39280325
MED8,7.299698,0.49727994
MED9,6.3086486,0.29216826
MEF2A,6.1061134,0.28978395
MEF2C,6.6897078,0.47998878
MEF2D,7.9148417,0.49880978
MEFV,5.4482975,0.1373497
MEG3,7.728936,1.0186833
MEGF10,5.7920685,0.5951436
MEGF11,5.2496166,0.13814478
MEGF8,5.387419,0.17814806
MEGF9,6.1150856,0.43260515
MEI1,5.699474,0.30846828
MEIG1,5.37575,0.17896055
MEIS1,6.655225,0.52922916
MEIS2,6.5553703,0.5153146
MEIS3,6.306258,0.4161727
MEIS3P1,7.6910386,0.67008305
MELK,7.574542,0.9798606
MEMO1,7.8233366,0.41680956
MEN1,6.882313,0.33776245
MEOX1,6.24791,0.68135434
MEOX2,5.5018835,0.27196962
MEP1A,5.5663214,0.20871253
MEP1B,5.6350074,0.2554082
MEPCE,9.3415985,0.43592885
MEPE,5.4338675,0.19361383
MERTK,7.4922757,0.556669
MESP1,7.0163503,1.1950195
MESP2,5.399742,0.13631897
MEST,5.9452996,0.53832823
MET,5.6282697,0.30363733
METAP1,9.036494,0.41962233
METAP2,10.079342,0.34312242
METRN,6.802134,0.77151936
METRNL,9.612045,0.6130825
METTL1,7.461579,0.41506964
METTL14,6.0637317,0.2385689
METTL21EP,5.5496607,0.1222004
METTL2A,6.301365,0.41687942
METTL2B,5.4780874,0.16167682
METTL3,8.294531,0.40207836
METTL4,6.441131,0.28281924
METTL5,8.902962,0.6071546
METTL6,5.870572,0.33433565
METTL7A,6.6238165,0.6206208
METTL7B,5.7586746,0.3814894
METTL8,5.5315557,0.13530537
METTL9,6.665037,0.42417794
MEX3B,6.102379,0.44882375
MEX3C,7.0717344,0.49276885
MEX3D,6.7420354,0.4045677
MFAP1,7.9771633,0.40199292
MFAP2,7.118981,0.7311415
MFAP3,6.4329023,0.31240904
MFAP3L,5.5385547,0.24607697
MFAP4,8.471796,1.2752122
MFAP5,8.639049,1.0726758
MFF,6.139945,0.76220447
MFGE8,10.525846,0.94408053
MFHAS1,6.019769,0.35268676
MFN1,6.233589,0.36093423
MFN2,8.008453,0.38875398
MFNG,7.421538,0.6032585
MFSD1,9.617952,0.46351644
MFSD10,10.69502,0.45657519
MFSD11,8.033813,0.48909715
MFSD2A,5.5344634,0.32240802
MFSD2B,5.421687,0.13526376
MFSD3,9.152686,0.71968013
MFSD5,8.684546,0.36698395
MFSD6,8.130088,0.59665835
MFSD6L,5.790019,0.45020252
MFSD8,6.934024,0.28477708
MFSD9,5.5506263,0.15880637
MGA,6.542352,0.28762242
MGAM,5.478744,0.21799964
MGAM2,5.312159,0.15268257
MGAT1,9.675765,0.48982364
MGAT2,7.056703,0.5043325
MGAT3,5.919819,0.4605828
MGAT4A,7.680549,0.6433982
MGAT4B,7.4497685,0.4303331
MGAT4C,5.287554,0.16307351
MGAT5,5.785063,0.15521927
MGAT5B,5.595206,0.18832372
MGC15885,5.326049,0.12553564
MGC16025,5.387289,0.12397453
MGC27382,5.4576254,0.17316927
MGC57346,7.3367686,0.5005567
MGLL,7.469452,0.78350675
MGMT,9.01202,0.5437123
MGP,12.85042,1.3389809
MGRN1,7.4204483,0.44417238
MGST1,8.174183,1.164816
MGST2,9.988206,0.5503827
MGST3,10.929536,0.6359533
MIA,5.9753675,0.82506454
MIA2,5.565191,0.22403248
MIA3,6.697151,0.44220355
MIAT,5.673123,0.319171
MIB1,6.0832763,0.31159976
MIB2,6.952221,0.40336365
MICA,6.015336,0.33693862
MICAL1,7.566252,0.5840449
MICAL2,5.7951217,0.29883724
MICAL3,5.3781257,0.1372019
MICALCL,6.442019,0.6962956
MICALL1,6.2397194,0.46139005
MICALL2,6.2132063,0.3749707
MICB,6.6146927,0.63118374
MID1,7.408864,0.6011091
MID1IP1,7.603269,0.5002698
MID2,7.4585185,0.51942766
MIDN,9.043086,0.5316722
MIER1,7.4646254,0.3211825
MIER2,6.021772,0.28702515
MIER3,5.630002,0.16796559
MIF,12.512367,0.56763667
MIF4GD,7.2362556,0.48204407
MIIP,6.7232013,0.35991615
MIMT1,5.4906473,0.14642005
MINK1,5.4923425,0.20519805
MINPP1,6.2392793,0.4270588
MIOS,7.530856,0.3512096
MIOX,5.3364606,0.12101021
MIP,5.2252393,0.15992495
MIPEP,7.559213,0.5522637
MIPOL1,5.577504,0.2231509
MIR17HG,5.8201623,0.29244334
MIR205HG,5.3380303,0.115528785
MIR4435-2HG,8.302577,0.4321885
MIR550A3HG,5.4652734,0.16594939
MIR9-3HG,5.42168,0.1838541
MIR924HG,5.6407824,0.23235309
MIRLET7BHG,5.9691906,0.40235606
MIS12,7.8474035,0.35177413
MISP3,6.51953,0.5482136
MITD1,8.15688,0.35940602
MITF,6.029977,0.3471995
MIXL1,5.312798,0.15197478
MKI67,5.8917027,0.35330963
MKKS,8.714366,0.37259927
MKLN1,8.73221,0.38579726
MKNK1,7.929306,0.4107412
MKNK2,10.068669,0.6774354
MKRN1,10.803584,0.38047338
MKRN2,8.196425,0.33799282
MKS1,6.125117,0.33321977
MKX,6.1946793,1.2620218
MLANA,5.2580404,0.12163792
MLC1,5.516867,0.20427397
MLEC,10.010086,0.48068848
MLF1,5.9316826,0.43660748
MLF2,9.061238,0.4731674
MLH1,7.9988647,0.3831666
MLH3,5.793686,0.2077239
MLKL,7.6633463,0.6258727
MLL,5.9819546,0.3457356
MLL5,5.362147,0.12737517
MLLT1,5.581658,0.16429156
MLLT10,7.531685,0.38517767
MLLT11,7.6556263,0.8303073
MLLT3,5.4599566,0.1497186
MLLT4,5.548479,0.13786808
MLLT6,8.519609,0.72532153
MLN,5.4022536,0.172673
MLNR,5.377967,0.1207652
MLPH,11.205402,1.7635114
MLST8,7.681321,0.3799715
MLX,6.8633695,0.3682983
MLXIP,5.46565,0.12208222
MLXIPL,5.6188803,0.3736494
MLYCD,6.1174765,0.29429117
MMAA,5.8808994,0.22342338
MMAB,5.9973392,0.2944903
MMACHC,6.9670496,0.42500347
MMADHC,9.919466,0.66378456
MMD,7.8783665,0.6929436
MMD2,5.2896094,0.12614301
MME,6.5582,0.8153881
MMEL1,6.5544763,0.62944573
MMGT1,9.153461,0.40383503
MMP1,5.7849884,0.61085033
MMP10,5.911046,0.79275304
MMP11,10.285047,1.5005239
MMP12,6.2190127,1.2066582
MMP13,5.9002295,0.70623004
MMP14,5.635923,0.19996908
MMP15,6.2736397,0.44891804
MMP16,5.503783,0.21282458
MMP17,5.350186,0.13681918
MMP19,5.459315,0.23856226
MMP2,6.37029,0.4382998
MMP20,5.45494,0.20355095
MMP21,5.46886,0.1269107
MMP23B,7.2261925,0.79160637
MMP24,5.535971,0.2336937
MMP25,6.2356634,0.6445112
MMP26,5.3599286,0.20256433
MMP27,5.473299,0.15565509
MMP28,5.9147253,0.34120613
MMP3,6.8369555,0.87262154
MMP7,8.882409,1.888135
MMP8,5.2220287,0.1843038
MMP9,9.183873,1.5632799
MMRN1,6.0158086,0.65001905
MMRN2,5.6365595,0.23179734
MMS19,8.799877,0.31361082
MN1,6.823624,0.6798642
MNAT1,6.2798033,0.4804194
MND1,6.161611,0.5273133
MNDA,6.3101277,0.6007463
MNS1,6.7469974,0.54844815
MNT,7.8738093,0.3571884
MNX1,5.4793067,0.22810325
MOAP1,8.144063,0.5737669
MOB2,7.428015,0.35346907
MOBKL3,8.541244,0.9490088
MOBP,5.317522,0.18551087
MOCOS,7.3402705,0.8390922
MOCS1,7.484679,0.5783803
MOCS2,6.451631,0.49993291
MOCS3,5.700799,0.19198017
MOG,5.3621683,0.15918107
MOGAT1,5.539312,0.2527187
MOGAT2,5.433727,0.17225957
MOGAT3,5.317713,0.12318645
MOGS,7.1950173,0.38939652
MON1A,5.7556496,0.20182854
MON1B,6.4446445,0.33421347
MON2,7.7526407,0.3407043
MORC1,5.3457336,0.14371678
MORC2,7.8713994,0.4696669
MORC3,6.2928257,0.35042036
MORC4,6.0458536,0.326346
MORF4L1,9.661797,0.73760504
MORF4L2,10.264485,0.6935749
MORN1,5.537182,0.26588666
MORN2,7.322,0.49938437
MORN3,5.688295,0.3198888
MORN4,6.0115714,0.28220424
MORN5,5.3064213,0.14183603
MOS,5.3428087,0.18529436
MOSPD1,5.7084956,0.26959428
MOSPD2,7.2205753,0.44738674
MOSPD3,6.730576,0.34744063
MOV10,7.6477866,0.48256212
MOV10L1,5.4485965,0.1604267
MOXD1,7.0761237,0.7893107
MPDU1,6.9941587,0.53982353
MPDZ,7.404083,0.50894
MPEG1,5.8829775,0.35994744
MPG,5.513189,0.16786267
MPHOSPH10,8.653571,0.36744064
MPHOSPH6,6.545127,0.6469202
MPHOSPH8,8.951439,0.55690306
MPHOSPH9,6.2797256,0.25956017
MPI,6.361353,0.29835582
MPL,5.7061677,0.22276114
MPND,6.2378435,0.26101902
MPO,5.390386,0.15247297
MPP1,6.951569,0.49337414
MPP2,5.7999897,0.44696745
MPP3,6.0123315,0.4090345
MPP4,5.3315673,0.1359683
MPP5,7.082027,0.42378598
MPP6,6.036011,0.5376199
MPP7,5.6305184,0.23028477
MPPE1,8.412628,0.40933597
MPPED1,5.4238358,0.16773567
MPPED2,5.418881,0.3185018
MPRIP,7.0009065,0.43167898
MPST,10.592689,0.7162829
MPV17,8.744161,0.32813877
MPV17L,6.0418706,0.46805948
MPV17L2,6.338033,0.3208526
MPZ,5.4498396,0.1746758
MPZL1,9.032919,0.50743276
MPZL2,8.483734,0.9125621
MPZL3,5.590586,0.1905408
MR1,7.241824,0.5793234
MRAP,5.813669,0.6197928
MRAP2,5.7676616,0.5331698
MRAS,6.162386,0.4554103
MRC1,5.213473,0.13333936
MRC2,5.7129197,0.2699902
MREG,6.2166247,0.39735723
MRFAP1,10.6492815,0.4803267
MRFAP1L1,10.064946,0.4396932
MRFAP1L2,7.9176292,0.47417134
MRGPRD,5.4196796,0.1296112
MRGPRE,5.3999176,0.14017986
MRGPRF,6.0096817,0.37971056
MRGPRX1,5.2373724,0.13205147
MRGPRX2,5.3416495,0.15281433
MRGPRX3,5.5144525,0.20325617
MRGPRX4,5.349776,0.13541952
MRI1,8.803021,0.5314483
MRM1,5.51569,0.25646988
MRO,5.3166876,0.1314253
MRPL1,6.9462924,0.5058544
MRPL10,6.7922077,0.4239649
MRPL11,8.952896,0.55060005
MRPL12,8.584786,0.5636989
MRPL13,8.940301,0.65922076
MRPL14,9.972561,0.45974222
MRPL15,8.912864,0.7337515
MRPL16,6.9541574,0.32990557
MRPL17,9.586987,0.44728938
MRPL18,9.352522,0.49031606
MRPL19,6.379593,0.47879288
MRPL2,7.52472,0.488664
MRPL20,8.247289,0.58031917
MRPL21,9.733286,0.6191226
MRPL22,8.592144,0.47996485
MRPL23,7.531157,0.23760876
MRPL24,8.507633,0.5522218
MRPL27,8.982779,0.6061797
MRPL28,6.922678,0.3389168
MRPL3,10.749173,0.47046772
MRPL30,6.9791355,0.43084276
MRPL32,9.110607,0.4322051
MRPL33,9.093987,0.6323059
MRPL34,8.884194,0.40330672
MRPL35,8.798887,0.43881604
MRPL36,10.028725,0.5146411
MRPL37,10.497052,0.46276218
MRPL38,8.119691,0.5216183
MRPL39,8.054181,0.57243
MRPL4,6.597333,0.35950005
MRPL40,8.769354,0.4662679
MRPL41,9.348529,0.4693752
MRPL42,7.963575,0.5098545
MRPL42P5,5.459857,0.14154245
MRPL43,6.2180066,0.5349554
MRPL44,7.180158,0.3605414
MRPL45,7.4232163,0.74851876
MRPL46,8.370542,0.43555373
MRPL47,7.2827415,0.43174818
MRPL48,7.082641,0.55009043
MRPL49,7.6533403,0.39249375
MRPL50,8.588349,0.47469473
MRPL51,10.580283,0.51311743
MRPL52,7.385123,0.49356732
MRPL53,8.509881,0.386043
MRPL54,9.216415,0.4491394
MRPL55,8.413802,0.48939195
MRPL9,7.6451216,0.40402275
MRPS10,9.326298,0.37748995
MRPS11,8.292926,0.4136454
MRPS12,8.028861,0.44804358
MRPS14,6.378195,0.3208517
MRPS15,9.878806,0.39658552
MRPS16,8.182425,0.50527596
MRPS17,9.169213,0.5719467
MRPS18A,7.744001,0.39302748
MRPS18B,9.268394,0.3763287
MRPS18C,9.596545,0.5211492
MRPS2,7.738638,0.36959013
MRPS21,10.772693,0.6003421
MRPS22,9.220148,0.34501988
MRPS23,8.082243,0.49138132
MRPS25,7.0392027,0.43315035
MRPS26,9.209072,0.4627507
MRPS27,8.109964,0.39589894
MRPS28,8.12299,0.6225568
MRPS30,9.355937,1.2495136
MRPS31,8.629338,0.36011213
MRPS33,9.463652,0.49481097
MRPS34,6.975294,0.46897948
MRPS35,7.929219,0.63833135
MRPS36,6.740946,0.42421782
MRPS5,8.070164,0.3283035
MRPS6,10.580695,0.5095871
MRPS7,8.379143,0.5264669
MRPS9,8.449924,0.3688172
MRRF,7.639333,0.37011087
MRS2,6.996098,0.39925388
MRTO4,7.3122344,0.39771143
MRVI1,5.3722377,0.18181364
MS4A1,5.6403437,0.21505935
MS4A10,5.276573,0.1277366
MS4A12,5.3569202,0.12369065
MS4A13,5.3555174,0.13521215
MS4A14,6.1501884,0.6423961
MS4A15,5.5628033,0.42474177
MS4A2,6.099471,0.6373646
MS4A3,5.26161,0.13443659
MS4A4A,6.186136,0.5579506
MS4A5,5.233777,0.1401704
MS4A6A,8.652663,0.976731
MS4A6E,5.3284163,0.39816532
MS4A7,8.873777,1.1685894
MSC,6.275571,0.44841164
MSGN1,5.4258375,0.1535004
MSH2,5.801113,0.29598743
MSH3,13.683225,0.47886166
MSH4,5.5096693,0.17772663
MSH5,6.0832024,0.3412284
MSH6,9.188619,0.45811874
MSI1,5.704996,0.2594158
MSI2,6.863984,0.58756304
MSL2,5.8524613,0.2117773
MSL3,7.955535,0.6669798
MSLN,6.1901674,1.5230651
MSLNL,5.5979834,0.18731639
MSMB,6.657801,1.5494803
MSMP,5.4887424,0.15673372
MSN,9.666547,0.6661152
MSR1,6.175989,0.5944191
MSRA,7.4297915,0.5489195
MSRB2,10.566645,0.48516884
MSRB3,7.3794284,0.69139963
MST1,7.600735,0.74629605
MST1L,5.8004136,0.1649818
MST1R,6.697238,0.65024954
MSTN,5.4766793,0.18228956
MSTO1,6.860482,0.517115
MSX1,7.5458097,0.6803474
MSX2,5.7185917,0.31726497
MSX2P1,5.3356194,0.1401132
MT1A,11.365501,0.8108462
MT1B,5.4779396,0.13271223
MT1DP,5.4470267,0.15946083
MT1E,8.325918,0.9535917
MT1F,9.495225,0.8121502
MT1G,8.383932,1.6112196
MT1H,6.5210185,0.8690094
MT1IP,7.451165,0.7917864
MT1M,6.2896886,0.7079297
MT1X,7.757415,0.56746554
MT2A,11.273282,0.83851594
MT3,5.4783745,0.4008284
MT4,5.15323,0.15097453
MTA1,8.484933,0.6577993
MTA2,8.362596,0.3864324
MTA3,8.3353195,0.46078727
MTAP,7.4351277,0.47726643
MTBP,5.916356,0.34476835
MTCH1,11.466274,0.33434534
MTCH2,6.123014,0.26716706
MTDH,8.235397,0.64420843
MTF1,7.551264,0.4003868
MTF2,6.98999,0.5724308
MTFMT,6.768761,0.30969486
MTFR1,7.8852744,0.67894965
MTG1,6.1721783,0.3104395
MTHFD1,6.268974,0.2803772
MTHFD1L,7.323693,0.62778616
MTHFD2,8.783461,0.6567071
MTHFD2L,6.638164,0.33638203
MTHFR,6.4327183,0.4903611
MTHFS,8.331323,0.450897
MTHFSD,6.346781,0.26306814
MTIF2,8.516973,0.37884265
MTIF3,8.814212,0.36629942
MTL5,5.436552,0.19560486
MTM1,6.6294074,0.32993123
MTMR1,5.642122,0.19458789
MTMR10,5.4586363,0.1534357
MTMR11,7.8566318,0.70017534
MTMR12,9.276228,0.4584857
MTMR14,8.754953,0.3865814
MTMR2,6.408284,0.35695106
MTMR3,8.354074,0.37304297
MTMR4,7.8926125,0.5593859
MTMR6,6.8345046,0.47901052
MTMR7,5.427234,0.2804817
MTMR8,5.4563403,0.17105469
MTMR9,7.130189,0.37730828
MTNR1A,5.4118733,0.13324831
MTNR1B,5.3562236,0.13216159
MTO1,7.892373,0.36039555
MTOR,8.511927,0.35317403
MTPAP,8.052617,0.43475574
MTR,7.035818,0.35947368
MTRF1,5.780879,0.2160143
MTRF1L,8.287524,0.36074895
MTRR,7.8380036,0.62140155
MTSS1,8.714289,0.8068858
MTTP,5.3347316,0.15549202
MTUS1,7.0996313,0.6115488
MTUS2,5.3343115,0.13025734
MTX1,8.922164,0.4665551
MTX2,8.964589,0.45786056
MTX3,7.3471055,0.40732038
MUC1,10.863849,1.6577175
MUC12,5.4617777,0.16329981
MUC13,5.414237,0.3441777
MUC15,5.531186,0.39358652
MUC16,6.1391125,0.9810632
MUC17,5.3623066,0.12657577
MUC2,5.585628,0.6045753
MUC20,6.5168037,0.85047984
MUC21,5.9952908,0.28065488
MUC4,5.4372144,0.19077669
MUC5B,5.550411,0.14674573
MUC6,5.5704184,0.41604307
MUC7,5.3114443,0.23109978
MUCL1,9.228898,2.9956298
MUL1,6.873157,0.25804427
MUS81,7.31277,0.3056761
